Time,Temperature,DewPoint,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip\.,Condition
6:00 PM,84,77,79,WSW,8,0,29.71,0.0,Fair
8:00 PM,79,75,89,WSW,6,0,29.77,0.0,Fair
10:00 PM,77,73,89,SW,3,0,29.80,0.0,Fair
9:00 PM,79,75,89,VAR,1,0,29.80,0.0,Fair
11:00 PM,77,73,89,WSW,2,0,29.80,0.0,Fair
12:00 AM,77,73,89,WSW,5,0,29.80,0.0,Fair
1:00 AM,77,73,89,WSW,3,0,29.80,0.0,Fair
2:00 AM,77,73,89,WSW,6,0,29.77,0.0,Fair
3:00 AM,73,72,94,WSW,6,0,29.77,0.0,Fair
4:00 AM,73,72,94,SSW,3,0,29.74,0.0,Fair
5:00 AM,73,72,94,CALM,0,0,29.77,0.0,Fair
6:00 AM,73,72,94,VAR,2,0,29.77,0.0,Fair
7:00 AM,73,70,88,VAR,1,0,29.80,0.0,Fair
8:00 AM,75,73,94,VAR,1,0,29.80,0.0,Fair
9:00 AM,84,77,79,VAR,2,0,29.83,0.0,Fair
10:00 AM,90,77,66,N,3,0,29.83,0.0,Fair
11:00 AM,88,77,70,NW,8,0,29.83,0.0,Fair
12:00 PM,88,77,70,NW,9,0,29.80,0.0,Fair
1:00 PM,88,77,70,NW,9,0,29.77,0.0,Fair
2:00 PM,88,77,70,NW,7,0,29.74,0.0,Partly Cloudy
3:00 PM,90,75,62,NNW,7,0,29.71,0.0,Partly Cloudy
4:00 PM,88,75,66,WNW,7,0,29.71,0.0,Partly Cloudy
5:00 PM,88,77,70,W,8,0,29.71,0.0,Partly Cloudy
6:00 PM,84,77,79,WSW,6,0,29.74,0.0,Partly Cloudy
7:00 PM,81,77,89,WSW,6,0,29.74,0.0,Fair
9:00 PM,77,73,89,WSW,5,0,29.80,0.0,Fair
8:00 PM,79,77,94,WSW,5,0,29.77,0.0,Fair
10:00 PM,77,73,89,WSW,3,0,29.80,0.0,Fair
11:00 PM,75,73,94,WSW,5,0,29.80,0.0,Fair
12:00 AM,75,72,89,WSW,5,0,29.80,0.0,Fair
1:00 AM,73,72,94,SW,5,0,29.80,0.0,Fair
2:00 AM,73,72,94,WSW,6,0,29.80,0.0,Fair
3:00 AM,75,72,89,WSW,7,0,29.77,0.0,Fair
4:00 AM,75,72,89,WSW,3,0,29.77,0.0,Fair
5:00 AM,75,72,89,CALM,0,0,29.77,0.0,Fair
6:00 AM,73,72,94,VAR,2,0,29.80,0.0,Fair
7:00 AM,75,73,94,SSW,3,0,29.80,0.0,Partly Cloudy
9:00 AM,84,77,79,CALM,0,0,29.83,0.0,Partly Cloudy
10:00 AM,86,77,74,E,3,0,29.83,0.0,Partly Cloudy
11:00 AM,88,75,66,E,3,0,29.83,0.0,Fair
12:00 PM,90,77,66,NNE,5,0,29.80,0.0,Fair
3:00 PM,90,77,66,WNW,6,0,29.74,0.0,Partly Cloudy
2:00 PM,88,77,70,N,5,0,29.74,0.0,Partly Cloudy
4:00 PM,88,75,66,W,7,0,29.71,0.0,Partly Cloudy
5:00 PM,88,77,70,W,8,0,29.71,0.0,Fair
1:00 PM,90,77,66,NNE,5,0,29.77,0.0,Fair
6:00 PM,84,77,79,W,6,0,29.74,0.0,Fair
9:00 PM,79,75,89,WSW,5,0,29.80,0.0,Fair
8:00 PM,81,77,89,WSW,5,0,29.77,0.0,Fair
7:00 PM,82,79,89,WSW,5,0,29.74,0.0,Fair
11:00 PM,77,73,89,,0,0,0.00,0.0,Fair
12:00 AM,75,72,89,WSW,6,0,29.80,0.0,Fair
1:00 AM,75,72,89,,0,0,0.00,0.0,Fair
2:00 AM,75,72,89,,0,0,0.00,0.0,Fair
3:00 AM,75,72,89,WSW,3,0,29.77,0.0,Fair
4:00 AM,73,70,88,VAR,2,0,29.77,0.0,Fair
5:00 AM,73,70,88,WSW,5,0,29.77,0.0,Fair
6:00 AM,73,70,88,,0,0,0.00,0.0,Fair
7:00 AM,73,72,94,WSW,2,0,29.80,0.0,Partly Cloudy
8:00 AM,75,73,94,VAR,2,0,29.83,0.0,Partly Cloudy
9:00 AM,79,75,89,WSW,3,0,29.83,0.0,Partly Cloudy
10:00 AM,88,75,66,CALM,0,0,29.83,0.0,Fair
11:00 AM,90,73,59,SE,3,0,29.80,0.0,Fair
12:00 PM,90,73,59,W,6,0,29.80,0.0,Fair
2:00 PM,90,77,66,WNW,6,0,29.74,0.0,Fair
1:00 PM,90,75,62,WNW,8,0,29.77,0.0,Fair
3:00 PM,86,79,79,W,8,0,29.71,0.0,Partly Cloudy
4:00 PM,88,77,70,W,9,0,29.71,0.0,Partly Cloudy
5:00 PM,86,77,74,WSW,10,0,29.71,0.0,Partly Cloudy
8:00 PM,81,77,89,SW,8,0,29.74,0.0,Fair
6:00 PM,84,79,84,WSW,6,0,29.71,0.0,Fair
7:00 PM,81,79,94,WSW,5,0,29.74,0.0,Fair
9:00 PM,79,75,89,W,3,0,29.77,0.0,Fair
10:00 PM,77,75,94,VAR,2,0,29.77,0.0,Fair
11:00 PM,77,73,89,WSW,7,0,29.77,0.0,Fair
12:00 AM,75,72,89,WSW,6,0,29.80,0.0,Fair
1:00 AM,75,72,89,,0,0,0.00,0.0,Fair
2:00 AM,75,72,89,,0,0,0.00,0.0,Fair
3:00 AM,75,72,89,WSW,3,0,29.77,0.0,Fair
﻿4:00 AM,73,70,88,VAR,2,0,29.77,0.0,Fair
5:00 AM,73,70,88,WSW,5,0,29.77,0.0,Fair
6:00 AM,73,70,88,,0,0,0.00,0.0,Fair
7:00 AM,73,72,94,WSW,2,0,29.80,0.0,Partly Cloudy
8:00 AM,75,73,94,VAR,2,0,29.83,0.0,Partly Cloudy
9:00 AM,79,75,89,WSW,3,0,29.83,0.0,Partly Cloudy
11:00 AM,90,73,59,SE,3,0,29.80,0.0,Fair
12:00 PM,90,73,59,W,6,0,29.80,0.0,Fair
10:00 AM,88,75,66,CALM,0,0,29.83,0.0,Fair
1:00 PM,90,75,62,WNW,8,0,29.77,0.0,Fair
2:00 PM,90,77,66,WNW,6,0,29.74,0.0,Fair
3:00 PM,86,79,79,W,8,0,29.71,0.0,Partly Cloudy
4:00 PM,88,77,70,W,9,0,29.71,0.0,Partly Cloudy
6:00 PM,84,79,84,WSW,6,0,29.71,0.0,Fair
5:00 PM,86,77,74,WSW,10,0,29.71,0.0,Partly Cloudy
7:00 PM,81,79,94,WSW,5,0,29.74,0.0,Fair
8:00 PM,81,77,89,SW,8,0,29.74,0.0,Fair
10:00 PM,79,75,89,W,6,0,29.74,0.0,Fair
11:00 PM,77,73,89,WSW,6,0,29.74,0.0,Fair
12:00 AM,77,73,89,CALM,0,0,29.74,0.0,Fair
3:00 AM,72,70,94,W,3,0,29.71,0.0,Fair
4:00 AM,72,70,94,W,7,0,29.69,0.0,Fair
5:00 AM,75,72,89,WSW,7,0,29.71,0.0,Fair
6:00 AM,75,72,89,WSW,7,0,29.71,0.0,Fair
7:00 AM,75,73,94,WSW,6,0,29.71,0.0,Fair
8:00 AM,79,75,89,WSW,3,0,29.77,0.0,Fair
9:00 AM,82,77,84,SW,5,0,29.77,0.0,Partly Cloudy
10:00 AM,86,77,74,WSW,7,0,29.77,0.0,Partly Cloudy
11:00 AM,90,77,66,W,8,0,29.77,0.0,Partly Cloudy
12:00 PM,86,79,79,NW,9,0,29.77,0.0,Partly Cloudy
1:00 PM,90,77,66,W,8,0,29.71,0.0,Partly Cloudy
2:00 PM,86,77,74,WNW,8,0,29.71,0.0,Haze
3:00 PM,90,77,66,W,9,0,29.69,0.0,Haze
4:00 PM,88,75,66,W,7,0,29.66,0.0,Haze
5:00 PM,88,77,70,W,8,0,29.66,0.0,Haze
6:00 PM,84,77,79,W,6,0,29.69,0.0,Partly Cloudy
7:00 PM,82,77,84,,0,0,0.00,0.0,Partly Cloudy
8:00 PM,81,75,84,W,5,0,29.71,0.0,Partly Cloudy
9:00 PM,79,75,89,VAR,2,0,29.74,0.0,Fair
10:00 PM,79,75,89,SW,5,0,29.74,0.0,Fair
11:00 PM,77,73,89,WSW,3,0,29.74,0.0,Fair
12:00 AM,75,72,89,VAR,1,0,29.74,0.0,Fair
1:00 AM,73,70,88,SW,3,0,29.71,0.0,Partly Cloudy
2:00 AM,72,70,94,WSW,2,0,29.71,0.0,Partly Cloudy
3:00 AM,72,68,88,VAR,2,0,29.69,0.0,Partly Cloudy
4:00 AM,70,68,94,WSW,3,0,29.69,0.0,Partly Cloudy
5:00 AM,0,0,0,,0,0,0.00,0.0,Partly Cloudy
6:00 AM,70,66,88,SW,3,0,29.69,0.0,Partly Cloudy
7:00 AM,68,66,94,CALM,0,0,29.71,0.0,Partly Cloudy
8:00 AM,73,70,88,VAR,1,0,29.74,0.0,Partly Cloudy
9:00 AM,82,81,94,ENE,5,0,29.77,0.0,Partly Cloudy
10:00 AM,84,73,70,WNW,5,0,29.77,0.0,Partly Cloudy
11:00 AM,88,72,58,NW,8,0,29.77,0.0,Partly Cloudy
1:00 PM,90,73,59,W,10,0,29.71,0.0,Partly Cloudy
12:00 PM,90,73,59,W,8,0,29.74,0.0,Partly Cloudy
2:00 PM,90,73,59,W,10,0,29.69,0.0,Partly Cloudy
3:00 PM,90,73,59,W,12,0,29.69,0.0,Partly Cloudy
4:00 PM,88,75,66,W,10,0,29.66,0.0,Partly Cloudy
5:00 PM,86,75,70,WSW,9,0,29.66,0.0,Partly Cloudy
6:00 PM,84,77,79,W,7,0,29.66,0.0,Partly Cloudy
7:00 PM,82,73,74,WSW,6,0,29.69,0.0,Partly Cloudy
8:00 PM,81,77,89,SW,3,0,29.71,0.0,Partly Cloudy
9:00 PM,77,75,94,S,1,0,29.74,0.0,Partly Cloudy
10:00 PM,77,73,89,WSW,7,0,29.77,0.0,Partly Cloudy
11:00 PM,77,73,89,,0,0,0.00,0.0,Partly Cloudy
3:00 AM,73,72,94,,0,0,0.00,0.0,Fair
4:00 AM,73,72,94,CALM,0,0,29.71,0.0,Fair
5:00 AM,73,72,94,,0,0,0.00,0.0,Fair
6:00 AM,73,72,94,SW,3,0,29.74,0.0,Fair
7:00 AM,73,72,94,NNW,7,0,29.74,0.0,Partly Cloudy
10:00 AM,81,79,94,SSW,5,0,29.80,0.0,Partly Cloudy
9:00 AM,79,75,89,VAR,2,0,29.80,0.0,Thunder
11:00 AM,84,79,84,WSW,7,0,29.80,0.0,Fair
8:00 AM,79,75,89,S,5,0,29.77,0.0,Thunder
2:00 PM,86,77,74,W,13,0,29.74,0.0,Fair
1:00 PM,88,77,70,W,13,0,29.74,0.0,Fair
12:00 PM,86,77,74,W,9,0,29.77,0.0,Partly Cloudy
3:00 PM,86,75,70,W,10,0,29.69,0.0,Fair
4:00 PM,86,77,74,W,10,0,29.69,0.0,Fair
5:00 PM,84,77,79,WSW,8,0,29.71,0.0,Fair
7:00 PM,79,77,94,WSW,8,0,29.71,0.0,Fair
8:00 PM,79,75,89,WSW,8,0,29.74,0.0,Fair
10:00 PM,77,75,94,WSW,5,0,29.80,0.0,Fair
6:00 PM,82,75,79,WSW,8,0,29.71,0.0,Fair
11:00 PM,77,73,89,,0,0,0.00,0.0,Fair
12:00 AM,77,73,89,,0,0,0.00,0.0,Fair
2:00 AM,77,73,89,WSW,6,0,29.74,0.0,Fair
3:00 AM,77,73,89,W,6,0,29.74,0.0,Fair
4:00 AM,77,73,89,WSW,6,0,29.74,0.0,Fair
5:00 AM,77,73,89,WSW,5,0,29.74,0.0,Fair
6:00 AM,77,73,89,WSW,3,0,29.77,0.0,Fair
7:00 AM,77,73,89,SW,5,0,29.77,0.0,Fair
9:00 AM,81,77,89,SW,3,0,29.83,0.0,Fair
10:00 AM,88,77,70,VAR,2,0,29.80,0.0,Fair
11:00 AM,90,75,62,WNW,5,0,29.80,0.0,Fair
12:00 PM,90,73,59,WNW,6,0,29.77,0.0,Fair
1:00 PM,90,77,66,WNW,8,0,29.74,0.0,Fair
3:00 PM,90,77,66,WNW,7,0,29.69,0.0,Fair
4:00 PM,88,75,66,W,7,0,29.69,0.0,Fair
5:00 PM,86,79,79,W,7,0,29.69,0.0,Fair
2:00 PM,90,77,66,NW,9,0,29.71,0.0,Fair
6:00 PM,84,79,84,W,5,0,29.69,0.0,Fair
8:00 PM,81,77,89,WSW,3,0,29.71,0.0,Fair
7:00 PM,81,77,89,WSW,6,0,29.71,0.0,Fair
9:00 PM,79,75,89,SW,3,0,29.74,0.0,Fair
10:00 PM,77,75,94,W,3,0,29.77,0.0,Fair
11:00 PM,77,73,89,WSW,5,0,29.77,0.0,Fair
12:00 AM,77,73,89,SW,2,0,29.74,0.0,Fair
1:00 AM,75,73,94,VAR,2,0,29.74,0.0,Fair
2:00 AM,75,72,89,WSW,6,0,29.71,0.0,Fair
3:00 AM,75,72,89,W,1,0,29.69,0.0,Fair
4:00 AM,75,72,89,SW,5,0,29.71,0.0,Fair
5:00 AM,73,70,88,SW,3,0,29.71,0.0,Fair
6:00 AM,73,70,88,W,2,0,29.74,0.0,Fair
7:00 AM,73,70,88,SW,2,0,29.74,0.0,Fair
9:00 AM,79,73,83,,0,0,0.00,0.0,Fair
8:00 AM,75,72,89,WSW,1,0,29.77,0.0,Fair
10:00 AM,84,73,70,WSW,6,0,29.80,0.0,Fair
11:00 AM,88,75,66,W,10,0,29.77,0.0,Fair
2:00 PM,90,77,66,W,9,0,29.71,0.0,Fair
1:00 PM,90,77,66,W,13,0,29.74,0.0,Fair
3:00 PM,90,73,59,WNW,8,0,29.69,0.0,Haze
4:00 PM,88,72,58,W,9,0,29.69,0.0,Haze
5:00 PM,86,72,62,W,9,0,29.69,0.0,Haze
6:00 PM,82,72,70,W,8,0,29.71,0.0,Haze
12:00 PM,90,77,66,W,10,0,29.74,0.0,Fair
8:00 PM,81,72,74,WSW,6,0,29.74,0.0,Fair
9:00 PM,77,72,83,SW,5,0,29.77,0.0,Fair
7:00 PM,81,72,74,W,8,0,29.74,0.0,Haze
10:00 PM,75,70,83,CALM,0,0,29.77,0.0,Fair
11:00 PM,75,72,89,WSW,3,0,29.77,0.0,Fair
2:00 AM,73,70,88,WSW,5,0,29.74,0.0,Fair
3:00 AM,73,70,88,,0,0,29.74,0.0,Fair
4:00 AM,73,70,88,WSW,6,0,29.74,0.0,Fair
5:00 AM,73,70,88,WSW,2,0,29.74,0.0,Fair
6:00 AM,73,70,88,,0,0,0.00,0.0,Fair
7:00 AM,73,70,88,VAR,1,0,29.74,0.0,Fair
8:00 AM,73,64,73,WSW,2,0,29.77,0.0,Fog
9:00 AM,81,64,58,W,2,0,29.80,0.0,Haze
10:00 AM,88,72,58,WSW,6,0,29.80,0.0,Haze
12:00 PM,91,64,41,W,7,0,29.77,0.0,Haze
11:00 AM,90,70,52,SW,6,0,29.77,0.0,Haze
2:00 PM,90,66,46,W,8,0,29.74,0.0,Haze
1:00 PM,91,68,46,NW,7,0,29.74,0.0,Haze
3:00 PM,90,72,55,WNW,9,0,29.71,0.0,Haze
4:00 PM,88,70,55,W,10,0,29.69,0.0,Haze
7:00 PM,81,70,70,WSW,6,0,29.71,0.0,Haze
9:00 PM,79,70,74,W,3,0,29.77,0.0,Fair
5:00 PM,86,68,55,W,8,0,29.69,0.0,Haze
8:00 PM,79,70,74,W,6,0,29.74,0.0,Haze
6:00 PM,84,70,62,WSW,6,0,29.71,0.0,Haze
10:00 PM,77,68,74,WSW,3,0,29.77,0.0,Fair
11:00 PM,75,68,78,W,3,0,29.80,0.0,Fair
12:00 AM,75,72,89,WSW,6,0,29.80,0.0,Fair
1:00 AM,75,72,89,WSW,5,0,29.77,0.0,Fair
2:00 AM,75,72,89,W,6,0,29.74,0.0,Fair
3:00 AM,75,72,89,WSW,7,0,29.71,0.0,Fair
4:00 AM,75,72,89,WSW,7,0,29.71,0.0,Fair
5:00 AM,75,72,89,WSW,6,0,29.74,0.0,Fair
6:00 AM,77,63,61,WSW,6,0,29.74,0.0,Fair
7:00 AM,75,64,69,W,3,0,29.74,0.0,Fair
8:00 AM,75,68,78,CALM,0,0,29.77,0.0,Haze
9:00 AM,82,66,58,VAR,1,0,29.80,0.0,Haze
10:00 AM,90,68,49,ENE,1,0,29.80,0.0,Haze
11:00 AM,90,72,55,ENE,8,0,29.77,0.0,Haze
12:00 PM,91,63,38,VAR,5,0,29.74,0.0,Haze
1:00 PM,93,57,30,W,5,0,29.74,0.0,Haze
2:00 PM,93,61,34,WNW,7,0,29.69,0.0,Haze
3:00 PM,91,64,41,W,9,0,29.66,0.0,Haze
4:00 PM,90,73,59,W,7,0,29.66,0.0,Haze
7:00 PM,82,70,66,SW,7,0,29.69,0.0,Haze
6:00 PM,84,70,62,WSW,6,0,29.69,0.0,Haze
5:00 PM,90,73,59,W,8,0,29.66,0.0,Haze
10:00 PM,77,70,78,SW,3,0,29.74,0.0,Fair
9:00 PM,79,73,83,SW,3,0,29.74,0.0,Fair
8:00 PM,79,72,78,WSW,6,0,29.71,0.0,Fair
11:00 PM,77,70,78,WSW,6,0,29.77,0.0,Fair
﻿Time,Temperature,DewPoint,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip\.,Condition
12:00 AM,75,73,94,VAR,1,0,29.83,0.0,Fair
1:00 AM,75,73,94,WSW,3,0,29.80,0.0,Fair
2:00 AM,75,73,94,WSW,3,0,29.80,0.0,Fair
3:00 AM,75,73,94,WSW,2,0,29.80,0.0,Fair
4:00 AM,75,73,94,SSW,3,0,29.80,0.0,Fair
5:00 AM,75,73,94,,0,0,29.80,0.0,Fair
6:00 AM,75,73,94,CALM,0,0,29.80,0.0,Fair
7:00 AM,73,72,94,VAR,2,0,29.80,0.0,Mostly Cloudy
8:00 AM,77,73,89,VAR,1,0,29.83,0.0,Thunder
9:00 AM,84,81,89,VAR,2,0,29.86,0.0,Fair
10:00 AM,84,75,74,W,7,0,29.86,0.0,Mostly Cloudy
11:00 AM,86,77,74,W,5,0,29.83,0.0,Fair
12:00 PM,86,77,74,NNW,7,0,29.83,0.0,Fair
1:00 PM,84,77,79,WNW,6,0,29.80,0.0,Mostly Cloudy
2:00 PM,82,77,84,W,7,0,29.77,0.0,Mostly Cloudy
3:00 PM,82,77,84,W,7,0,29.74,0.0,Mostly Cloudy
4:00 PM,81,79,94,SW,7,0,29.74,0.0,Mostly Cloudy
5:00 PM,82,79,89,WSW,5,0,29.74,0.0,Partly Cloudy
6:00 PM,81,79,94,WSW,3,0,29.74,0.0,Fair
7:00 PM,79,75,89,W,3,0,29.74,0.0,Fair
8:00 PM,79,75,89,WSW,3,0,29.74,0.0,Fair
9:00 PM,79,75,89,W,5,0,29.77,0.0,Fair
11:00 PM,77,75,94,WSW,3,0,29.80,0.0,Fair
12:00 AM,75,73,94,VAR,1,0,29.83,0.0,Fair
1:00 AM,75,73,94,WSW,3,0,29.80,0.0,Fair
2:00 AM,75,72,89,WSW,3,0,29.74,0.0,Fair
3:00 AM,75,72,89,SSW,2,0,29.74,0.0,Fair
4:00 AM,75,72,89,CALM,0,0,29.74,0.0,Fair
6:00 AM,73,70,88,W,2,0,29.77,0.0,Fair
7:00 AM,73,70,88,WSW,3,0,29.77,0.0,Fair
8:00 AM,75,72,89,SW,2,0,29.80,0.0,Fair
10:00 AM,86,79,79,NE,3,0,29.80,0.0,Fair
11:00 AM,86,81,84,NW,3,0,29.80,0.0,Partly Cloudy
12:00 PM,86,79,79,N,3,0,29.77,0.0,Partly Cloudy
1:00 PM,88,77,70,N,6,0,29.74,0.0,Fair
2:00 PM,90,75,62,N,5,0,29.71,0.0,Fair
3:00 PM,88,77,70,NNW,5,0,29.69,0.0,Fair
4:00 PM,86,79,79,W,6,0,29.69,0.0,Fair
8:00 PM,79,75,89,WSW,5,0,29.71,0.0,Fair
9:00 PM,79,75,89,WSW,3,0,29.74,0.0,Fair
7:00 PM,0,0,0,,0,0,0.00,0.0,Fair
5:00 PM,84,77,79,W,6,0,29.69,0.0,Fair
10:00 PM,77,73,89,SW,5,0,29.74,0.0,Fair
11:00 PM,75,73,94,VAR,1,0,29.74,0.0,Fair
12:00 AM,75,72,89,WSW,5,0,29.74,0.0,Fair
1:00 AM,75,72,89,WSW,6,0,29.74,0.0,Fair
2:00 AM,75,72,89,,0,0,0.00,0.0,Fair
3:00 AM,75,72,89,,0,0,0.00,0.0,Fair
4:00 AM,75,72,89,SW,3,0,29.71,0.0,Fair
5:00 AM,75,72,89,,0,0,0.00,0.0,Fair
6:00 AM,73,70,88,SW,3,0,29.74,0.0,Fair
10:00 AM,88,79,75,WSW,7,0,29.77,0.0,Fair
11:00 AM,86,77,74,WNW,7,0,29.80,0.0,Fair
12:00 PM,84,77,79,N,6,0,29.77,0.0,Partly Cloudy
1:00 PM,79,0,0,S,6,0,29.77,0.0,Light Rain with Thunder
2:00 PM,84,79,84,VAR,2,0,29.74,0.0,Thunder
3:00 PM,84,79,84,E,3,0,29.71,0.0,Mostly Cloudy
4:00 PM,84,79,84,VAR,1,0,29.71,0.0,Partly Cloudy
5:00 PM,81,77,89,WSW,5,0,29.71,0.0,Partly Cloudy
7:00 PM,77,73,89,W,3,0,29.71,0.0,Fair
8:00 PM,77,72,83,WSW,3,0,29.74,0.0,Fair
9:00 PM,75,72,89,WSW,5,0,29.77,0.0,Fair
10:00 PM,77,73,89,WSW,6,0,29.80,0.0,Fair
11:00 PM,77,73,89,WSW,5,0,29.80,0.0,Fair
12:00 AM,75,72,89,WSW,5,0,29.74,0.0,Fair
1:00 AM,75,72,89,WSW,6,0,29.74,0.0,Fair
2:00 AM,75,72,89,,0,0,0.00,0.0,Fair
3:00 AM,75,72,89,,0,0,0.00,0.0,Fair
4:00 AM,75,72,89,SW,3,0,29.71,0.0,Fair
5:00 AM,75,72,89,,0,0,0.00,0.0,Fair
8:00 AM,77,73,89,SSE,6,0,29.77,0.0,Fair
9:00 AM,79,75,89,CALM,0,0,29.80,0.0,Fair
10:00 AM,79,75,89,VAR,2,0,29.80,0.0,Partly Cloudy
11:00 AM,79,75,89,VAR,1,0,29.80,0.0,Partly Cloudy
1:00 PM,86,75,70,W,6,0,29.80,0.0,Partly Cloudy
2:00 PM,88,75,66,E,7,0,29.74,0.0,Partly Cloudy
3:00 PM,88,77,70,W,7,0,29.71,0.0,Fair
4:00 PM,88,77,70,W,7,0,29.71,0.0,Partly Cloudy
5:00 PM,86,77,74,W,8,0,29.71,0.0,Fair
6:00 PM,82,77,84,WSW,5,0,29.71,0.0,Fair
7:00 PM,81,79,94,WSW,6,0,29.74,0.0,Fair
8:00 PM,79,75,89,WSW,6,0,29.77,0.0,Fair
9:00 PM,79,75,89,WSW,3,0,29.80,0.0,Fair
10:00 PM,77,73,89,,0,0,29.80,0.0,Fair
11:00 PM,75,73,94,,0,0,29.80,0.0,Fair
12:00 AM,75,73,94,SW,3,0,29.80,0.0,Fair
2:00 AM,75,73,94,,0,0,29.80,0.0,Fair
3:00 AM,75,73,94,,0,0,29.80,0.0,Fair
4:00 AM,73,70,88,VAR,2,0,29.77,0.0,Fair
5:00 AM,73,70,88,CALM,0,0,29.77,0.0,Fair
6:00 AM,73,70,88,WSW,3,0,29.77,0.0,Fair
7:00 AM,72,68,88,SSW,3,0,29.80,0.0,Fair
8:00 AM,75,72,89,CALM,0,0,29.83,0.0,Fair
9:00 AM,84,79,84,CALM,0,0,29.83,0.0,Fair
10:00 AM,88,75,66,VAR,2,0,29.83,0.0,Fair
11:00 AM,86,77,74,NW,3,0,29.80,0.0,Fair
12:00 PM,88,77,70,NNW,5,0,29.80,0.0,Fair
1:00 PM,88,75,66,N,3,0,29.77,0.0,Partly Cloudy
2:00 PM,90,75,62,VAR,5,0,29.74,0.0,Fair
3:00 PM,90,77,66,NNW,6,0,29.69,0.0,Fair
4:00 PM,90,77,66,NNW,6,0,29.69,0.0,Fair
6:00 PM,86,77,74,W,3,0,29.71,0.0,Fair
8:00 PM,79,77,94,SW,6,0,29.74,0.0,Fair
7:00 PM,81,77,89,SW,6,0,29.71,0.0,Fair
10:00 PM,79,75,89,WSW,2,0,29.77,0.0,Fair
11:00 PM,75,73,94,VAR,1,0,29.77,0.0,Fair
12:00 AM,75,73,94,WSW,3,0,29.77,0.0,Fair
1:00 AM,75,72,89,WSW,3,0,29.74,0.0,Fair
2:00 AM,75,72,89,WSW,5,0,29.74,0.0,Fair
3:00 AM,75,72,89,,0,0,29.74,0.0,Fair
4:00 AM,75,72,89,,0,0,29.74,0.0,Fair
5:00 AM,75,72,89,WNW,1,0,29.74,0.0,Fair
6:00 AM,75,72,89,WSW,5,0,29.74,0.0,Fair
7:00 AM,75,73,94,WSW,5,0,29.74,0.0,Fair
8:00 AM,79,75,89,WSW,3,0,29.77,0.0,Fair
9:00 AM,86,77,74,VAR,1,0,29.80,0.0,Fair
5:00 PM,86,79,79,WNW,7,0,29.71,0.0,Partly Cloudy
6:00 PM,84,79,84,W,6,0,29.71,0.0,Partly Cloudy
7:00 PM,81,79,94,WSW,5,0,29.71,0.0,Fair
8:00 PM,81,79,94,WSW,6,0,29.74,0.0,Fair
9:00 PM,79,77,94,WSW,3,0,29.77,0.0,Fair
10:00 PM,77,73,89,CALM,0,0,29.77,0.0,Fair
11:00 PM,77,73,89,CALM,0,0,29.77,0.0,Fair
12:00 AM,75,73,94,WSW,2,0,29.77,0.0,Fair
1:00 AM,75,0,0,WSW,5,0,29.74,0.0,Fair
2:00 AM,75,72,89,WSW,5,0,29.74,0.0,Fair
3:00 AM,75,72,89,SW,5,0,29.74,0.0,Fair
4:00 AM,75,72,89,WSW,5,0,29.74,0.0,Fair
5:00 AM,73,72,94,,0,0,0.00,0.0,Fair
6:00 AM,73,72,94,SW,3,0,29.77,0.0,Fair
7:00 AM,73,72,94,VAR,2,0,29.77,0.0,Fair
8:00 AM,79,75,89,VAR,2,0,29.80,0.0,Fair
9:00 AM,84,82,94,CALM,0,0,29.83,0.0,Fair
10:00 AM,86,77,74,NW,3,0,29.83,0.0,Fair
11:00 AM,90,77,66,SW,6,0,29.80,0.0,Partly Cloudy
12:00 PM,90,79,70,W,8,0,29.77,0.0,Fair
1:00 PM,88,79,75,W,10,0,29.74,0.0,Fair
2:00 PM,88,79,75,W,10,0,29.71,0.0,Fair
3:00 PM,88,79,75,W,12,0,29.69,0.0,Fair
4:00 PM,86,79,79,W,12,0,29.69,0.0,Fair
5:00 PM,86,79,79,W,10,0,29.66,0.0,Fair
6:00 PM,84,81,89,WSW,7,0,29.69,0.0,Fair
7:00 PM,82,79,89,WSW,7,0,29.71,0.0,Fair
8:00 PM,81,77,89,WSW,6,0,29.74,0.0,Fair
9:00 PM,81,77,89,WSW,6,0,29.74,0.0,Fair
10:00 PM,81,77,89,W,7,0,29.74,0.0,Fair
11:00 PM,81,77,89,SSW,6,0,29.77,0.0,Fair
12:00 AM,81,77,89,W,8,0,29.77,0.0,Fair
1:00 AM,81,77,89,WSW,7,0,29.74,0.0,Fair
2:00 AM,81,77,89,WSW,7,0,29.74,0.0,Fair
3:00 AM,81,77,89,WSW,9,0,29.71,0.0,Thunder
4:00 AM,81,77,89,W,8,0,29.71,0.0,Thunder
5:00 AM,81,77,89,WSW,7,0,29.71,0.0,Thunder
6:00 AM,81,77,89,WSW,5,0,29.71,0.0,Thunder
7:00 AM,81,0,0,W,7,0,29.77,0.0,Thunder
9:00 AM,82,81,94,W,3,0,29.80,0.0,Thunder
10:00 AM,82,79,89,N,7,0,29.80,0.0,Thunder
11:00 AM,79,77,94,SW,6,0,29.80,0.0,Thunder
1:00 PM,81,77,89,WSW,9,0,29.74,0.0,Fair
12:00 PM,79,75,89,WNW,5,0,29.77,0.0,Partly Cloudy
2:00 PM,82,77,84,WNW,6,0,29.71,0.0,Fair
3:00 PM,82,77,84,SSW,6,0,29.69,0.0,Fair
